"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","source","weighting","method","validation.error"
4956,"BO",0,1.00431396216319,0.844877943077765,0.520875774610437,"Alpha",0.00414661934067249,0.00453896845576972,0.00367820262811617,1.18870893765391,0.913559849793956,FALSE,1.92812568968929,1.12734934964587,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4955,"BO",0,0.980821689733421,0.925186836131086,0.554323988613271,"EG",0.511591218909598,0.541540505492843,0.38609930673511,1.06013364158421,0.944696128397655,FALSE,1.7694014870024,1.32502496115743,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4953,"BO",0,1.10552931780241,0.445582608936613,0.32175363334426,"IA",1.01379740194374,0.892801507183468,0.704361992550303,2.48108722295236,1.13552384688729,FALSE,3.43594975544394,1.43931304168338,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4952,"BO",0,1.21265144372592,4.84104488616016,3.1902777691494,"ME",1.37969367996557,7.23097102373572,5.68660420187355,0.250493740967516,0.190803375568332,FALSE,0.380108420480653,0.242621717810254,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4951,"BO",0,1.241796875,1.32158092021302,0.93646607679717,"MKT",1.241796875,1.32158092021302,0.93646607679717,0.93962984483753,0.93962984483753,FALSE,1.32604576478317,1.32604576478317,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4954,"BO",0,1.07398356535114,1.01746867061292,0.67208362926303,"ROE",0.616504562167847,0.887949857850609,0.643555916619823,1.05554460434067,0.694301099005941,FALSE,1.59799096212001,0.957965805684673,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5004,"BO",1,1.00442574753728,0.845520217396506,0.521365486321237,"Alpha",0.00413730480578311,0.00454267762102054,0.00368253439753289,1.18793817920767,0.910763463961953,FALSE,1.92652903556107,1.12349386567981,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5003,"BO",1,0.992169570879378,0.83669147838434,0.540180512919094,"EG",0.518746632116927,0.511158823391667,0.376615427857231,1.18582487871786,1.01484432700371,FALSE,1.83673706687005,1.37739081765279,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5001,"BO",1,1.1259760223038,0.458976705530643,0.329146262727125,"IA",0.947571908129612,0.907004460199622,0.720044140147688,2.45323130506593,1.04472684502683,FALSE,3.42089870009333,1.31599141676961,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5000,"BO",1,1.21040259745487,5.07401202604359,3.39704820755422,"ME",1.32172610907858,7.67565861031882,6.03098570950565,0.238549414396771,0.172197094240449,FALSE,0.356310103213497,0.219155901330584,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4999,"BO",1,1.2431640625,1.32282704342962,0.937288684828464,"MKT",1.2431640625,1.32282704342962,0.937288684828464,0.939778233802144,0.939778233802144,FALSE,1.32634062762372,1.32634062762372,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5002,"BO",1,1.07982383392737,1.02416192895852,0.676587980200596,"ROE",0.605697685282939,0.891678013191168,0.647984845178097,1.054348734702,0.679278479812738,FALSE,1.59598435905885,0.934740510970538,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5052,"BO",30,0.417292746466653,1.8324743716517,2.79642488488912,"Alpha",0.00624341589367911,0.0176880319641083,0.0174364089514494,0.22772091818699,0.352974028221339,FALSE,0.149223656505688,0.358067759884705,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5051,"BO",30,1.0113576009076,1.48172789093607,0.953194307718826,"EG",0.330356417151279,0.842581648196691,0.655812543785624,0.682552854065994,0.392076444886159,FALSE,1.06101934591696,0.503736045127048,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5049,"BO",30,1.12114522672491,1.81465380059685,1.12496115046924,"IA",0.509387189638801,3.1288163756653,2.25392120360592,0.617828715513758,0.162805076578036,FALSE,0.996607950645461,0.22600044261701,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5048,"BO",30,1.23437187625623,4.6250535751639,3.01211064106393,"ME",1.40552400344732,6.95175459866787,5.46991632384834,0.266888124904042,0.202182626486363,FALSE,0.409802966540508,0.256955302464018,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5047,"BO",30,1.2044921875,1.15197142695997,1.04021831487146,"MKT",1.2044921875,1.15197142695997,1.04021831487146,1.04559206878823,1.04559206878823,FALSE,1.15792249596071,1.15792249596071,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5050,"BO",30,1.07006877293334,51.2703153028763,35.1524286496958,"ROE",0.383993448751244,42.8033999328332,29.4693533460672,0.0208711174606977,0.00897109690711027,FALSE,0.0304408205645444,0.0130302638216013,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5100,"BO",60,1.00291749730957,2.73885414632233,1.3161460321204,"Alpha",0.00270577308588591,0.0171473128442998,0.0105259015943907,0.366181418844908,0.157795749716281,FALSE,0.762010804905746,0.257058558036285,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5099,"BO",60,1.01519093058887,4.01524918150367,2.6196006998383,"EG",0.23029397217033,2.45485022617543,1.77024213977716,0.252833855309745,0.0938118218841888,FALSE,0.387536516787285,0.130091791962042,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5097,"BO",60,1.10598996700783,2.22210551601449,1.38302489492099,"IA",0.336730715610338,3.76171355704234,2.70155115596985,0.497721624395004,0.0895152463110704,FALSE,0.799689124230127,0.124643471905477,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5096,"BO",60,1.2564888693858,3.40709145276082,1.87274505384905,"ME",1.53156251288019,6.95584903624318,4.31349592965723,0.368786364207408,0.220183403190616,FALSE,0.670934288040617,0.355062932214682,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5095,"BO",60,1.197265625,1.14621383575766,1.03538346111128,"MKT",1.197265625,1.14621383575766,1.03538346111128,1.04453949834639,1.04453949834639,FALSE,1.15634996111969,1.15634996111969,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5098,"BO",60,1.10045835544333,22.1527512243734,15.5591460486075,"ROE",0.18748505030635,17.9948715053416,12.4726191801651,0.0496759226110281,0.0104188046161206,FALSE,0.0707274262999683,0.0150317305129065,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5148,"BO",120,0.485481392554051,1.52665517973059,0.902993309137073,"Alpha",0.00411901524192636,0.00133823791476061,0.000751445997002171,0.318003304871847,3.07793942803002,FALSE,0.537635647619572,5.48145210482033,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5147,"BO",120,1.00499169309332,2.85172894759313,2.06952558957738,"EG",0.0214168432576116,3.9358832100909,1.88852882874582,0.352414872367704,0.00544143261230482,FALSE,0.485614528351181,0.0113404905086011,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5145,"BO",120,1.00791437634616,1.88729543266329,1.60709074253034,"IA",0.0473181653913343,5.77682521766432,2.83539471596787,0.53405225218175,0.0081910328958275,FALSE,0.627167060124566,0.0166883873786095,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5144,"BO",120,1.04539220234984,10.1173633898832,7.92143789582507,"ME",1.21841769831618,11.5978785712787,9.97660989889983,0.103326544877806,0.105055221162041,FALSE,0.131970005458328,0.122127427118358,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5143,"BO",120,1.0265625,1.61809783507728,1.5320493748697,"MKT",1.0265625,1.61809783507728,1.5320493748697,0.634425482653817,0.634425482653817,FALSE,0.670058365506209,0.670058365506209,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5146,"BO",120,1.11705061085522,2.2366155767515,1.92296740808265,"ROE",-0.121109145507216,2.21204151481895,1.13654357674568,0.499437910773046,-0.0547499423929792,FALSE,0.580899398585755,-0.106559174663583,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5196,"BO",150,0.348370531862252,5.33935603010349,2.94790076088609,"Alpha",0.0042956523912484,0.093495345632771,0.0535245812786454,0.0652457955412836,0.0459450934394186,FALSE,0.118175800381264,0.0802556935267839,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5195,"BO",150,0.951824848150136,1.84733133162727,1.50967706734387,"EG",-0.0597358505125157,3.54650596178699,1.59685001785349,0.515243168268952,-0.0168435782023658,FALSE,0.63048241821993,-0.0374085542440695,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5193,"BO",150,0.914215822028927,1.50047089162081,1.36199281241862,"IA",-0.0617256674100645,4.67927672477774,2.24237381163583,0.609285942922485,-0.0131912838330792,FALSE,0.671233954902792,-0.0275269302066256,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5192,"BO",150,0.965637532058213,14.5335956022311,11.3974781031556,"ME",1.27327912029593,16.6735976254378,13.9310759669228,0.0664417504440522,0.076364990261812,FALSE,0.0847237891855093,0.0913984765655672,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5191,"BO",150,0.8884765625,1.65509744065438,1.27860207360872,"MKT",0.8884765625,1.65509744065438,1.27860207360872,0.536812238769894,0.536812238769894,FALSE,0.694881215069805,0.694881215069805,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5194,"BO",150,1.0747946104384,2.02158491246864,1.76608960274956,"ROE",-0.228371435136069,2.23521836767122,1.11444912895546,0.531659394472787,-0.102169630689819,FALSE,0.608573092081564,-0.204918671658091,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5244,"BO",180,0.353554666181614,2.32573366735226,1.27190438107575,"Alpha",0.00359076774499173,0.0370383445077591,0.0176507601564801,0.152018552745173,0.0969473067091189,FALSE,0.277972677382072,0.203434170152352,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5243,"BO",180,0.953828506655555,1.74067896702486,1.4562454006944,"EG",-0.124441533737991,3.43489206135277,1.5255158034529,0.547963481333852,-0.0362286591587923,FALSE,0.654991601141352,-0.0815734150090914,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5241,"BO",180,0.874867837321653,1.68942590864454,1.29342609908124,"IA",-0.136651135935972,4.48010204950383,2.13198999516829,0.517849189387404,-0.0305017909025322,FALSE,0.676395688894092,-0.0640955803008754,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5240,"BO",180,0.900133180456354,72.1396084499643,51.3845920833861,"ME",1.18609797130182,84.3452537711849,60.4569690215422,0.0124776554766122,0.0140624151125268,FALSE,0.0175175698387492,0.019618879187926,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5239,"BO",180,0.81103515625,1.51370512898367,1.14171087308043,"MKT",0.81103515625,1.51370512898367,1.14171087308043,0.535794680694875,0.535794680694875,FALSE,0.710368251168319,0.710368251168319,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5242,"BO",180,1.05030463655203,1.92395547317893,1.68899636914059,"ROE",-0.270251360101975,2.25622976726133,1.11526490049727,0.545909014628402,-0.119780070285135,FALSE,0.621851328837643,-0.242320331233841,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5292,"BO",210,0.995285737760587,2.46604987037714,1.53460280754057,"Alpha",-0.00125123542704161,0.145599903574968,0.0559432793725034,0.403595138004397,-0.00859365560223301,FALSE,0.648562437700528,-0.0223661437276522,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5291,"BO",210,0.936718879221007,2.28517782827908,1.06120556098351,"EG",-0.159325641999021,2.81394893107035,1.85024518740747,0.409910715756607,-0.0566199479456857,FALSE,0.882693149810551,-0.0861105560946034,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5289,"BO",210,0.82276296163891,3.15435788695984,2.21470490715198,"IA",-0.149861728849874,6.68479555832056,3.60988423861857,0.260833738948971,-0.0224182964972416,FALSE,0.371500040019756,-0.0415142755123979,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5288,"BO",210,0.796782051654122,8.0815392759013,5.16092784213903,"ME",0.95110279943612,9.90440782423094,6.05537982961715,0.0985928576787447,0.0960282347329505,FALSE,0.154387365223049,0.157067405546425,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5287,"BO",210,0.748828125,1.41320949596518,1.04279437877324,"MKT",0.748828125,1.41320949596518,1.04279437877324,0.529877648811419,0.529877648811419,FALSE,0.718097584953357,0.718097584953357,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5290,"BO",210,1.01150573996602,2.54917868194434,2.24854419680521,"ROE",-0.289251608435006,4.81284024959727,1.94178748669048,0.396796720108499,-0.060099981182465,FALSE,0.449849169699752,-0.14896151634389,FALSE,"EW Asymptotic","EW","Asymptotic",NA
