"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
1999-03-31,0.00659160999999999,0.429209954,0,0.00659160999999996,"SEC",1993,"1993_SEC"
1999-06-30,0,0.429209954,0,0,"SEC",1993,"1993_SEC"
1999-09-30,0.05077988,0.378430082,0,0.0507798800000001,"SEC",1993,"1993_SEC"
1999-12-31,0.00610335,0.303675843,0,0.00610335,"SEC",1993,"1993_SEC"
2000-03-31,0.04445621,0.259731723,0,0.04445621,"SEC",1993,"1993_SEC"
2000-06-30,0.00610335,0.253628373,0,0.00610335,"SEC",1993,"1993_SEC"
2000-09-30,0.04394412,0.209684253,0,0.0439441200000001,"SEC",1993,"1993_SEC"
2000-12-31,0,0.173383696,0,0,"SEC",1993,"1993_SEC"
2001-03-31,0.00011005,0.173383696,0,0.00011005,"SEC",1993,"1993_SEC"
2001-06-30,0,0.173383696,0,0,"SEC",1993,"1993_SEC"
2001-09-30,0.01106381,0.162397666,0,0.01106381,"SEC",1993,"1993_SEC"
2001-12-31,0,0.159832361,0,0,"SEC",1993,"1993_SEC"
2002-03-31,0.05248881,0.10734355,0,0.05248881,"SEC",1993,"1993_SEC"
2002-06-30,0.04272345,0.040914009,0,0.04272345,"SEC",1993,"1993_SEC"
2002-09-30,0,0.040914009,0,0,"SEC",1993,"1993_SEC"
2002-12-31,0,0.027639901,0,0,"SEC",1993,"1993_SEC"
2003-03-31,0.00612667999999998,0.021536551,0,0.00612668000000007,"SEC",1993,"1993_SEC"
2003-06-30,0,0.025813915,0,0,"SEC",1993,"1993_SEC"
2003-09-30,0,0.025813915,0,0,"SEC",1993,"1993_SEC"
2003-12-31,0.00366201000000006,0.020771462,0,0.00366200999999996,"SEC",1993,"1993_SEC"
2004-03-31,0,0.018938423,0,0,"SEC",1993,"1993_SEC"
2004-06-30,3.12899999999441e-05,0.031060762,0,3.12900000000373e-05,"SEC",1993,"1993_SEC"
2004-09-30,0,0.030385731,0,0,"SEC",1993,"1993_SEC"
2004-12-31,0.0183385600000001,0.009658347,0,0.01833856,"SEC",1993,"1993_SEC"
2005-03-31,0,0.00548352,0,0,"SEC",1993,"1993_SEC"
2005-06-30,0,0.004511189,0,0,"SEC",1993,"1993_SEC"
2005-09-30,0,0.004511189,0,0,"SEC",1993,"1993_SEC"
