"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2019-03-31,75.27987144015,384.410006339197,-3.69400875142858,78.9738801915786,"PD",2011,"2011_PD"
2019-06-30,21.0774979894451,397.581897730797,-9.71889004153846,30.7963880309836,"PD",2011,"2011_PD"
2019-09-30,14.1286308993776,384.207364190305,-1.80871360153846,15.937344500916,"PD",2011,"2011_PD"
2019-12-31,23.6285983555984,369.687261838491,-3.97772119384615,27.6063195494446,"PD",2011,"2011_PD"
2020-03-31,8.23851643794694,313.527612498042,-3.69164884615385,11.9301652841008,"PD",2011,"2011_PD"
2020-06-30,16.5521329305302,301.437482206501,-2.65878939384615,19.2109223243763,"PD",2011,"2011_PD"
2020-09-30,21.7623592641727,290.410893849605,-0.57380832,22.3361675841727,"PD",2011,"2011_PD"
2020-12-31,74.1946216570591,224.941441754851,-1.74674989984616,75.9413715569053,"PD",2011,"2011_PD"
2021-03-31,42.3490299160208,237.496476915473,-0.59138034323078,4.47097946074289,"PD",2011,"2011_PD"
2021-06-30,113.419277279587,238.947864779439,-1.25631245999999,15.2636284027591,"PD",2011,"2011_PD"
2021-09-30,258.04644932293,251.255352846953,-0.135393580000006,6.92649005597698,"PD",2011,"2011_PD"
2012-03-31,-1228.02597431062,1227.72080041514,-1232.71336,4.68738568938,"PD",2012,"2012_PD"
2012-06-30,-302.281440267891,593.913080885034,-303.314095228,1.03265496010857,"PD",2012,"2012_PD"
2012-09-30,-151.804741657075,543.154320875213,-152.009997951667,0.205256294592,"PD",2012,"2012_PD"
2012-12-31,-137.022167593035,507.673780463126,-137.230252669389,0.208085076354197,"PD",2012,"2012_PD"
2013-03-31,-50.3460752433127,556.047445614126,-64.8920648306111,14.5459895872984,"PD",2012,"2012_PD"
2013-06-30,14.8761945046605,608.483403033796,-6.95779992123528,21.8339944258958,"PD",2012,"2012_PD"
2013-09-30,-30.7682662319574,641.196334921598,-69.2918526948889,38.5235864629315,"PD",2012,"2012_PD"
2013-12-31,-83.2241768404958,764.295766447082,-108.713395750059,25.4892189095631,"PD",2012,"2012_PD"
2014-03-31,-81.6261863145498,834.101315941173,-110.106120006222,28.4799336916724,"PD",2012,"2012_PD"
2014-06-30,-9.50954414770578,885.521825911601,-32.2667987241667,22.7572545764609,"PD",2012,"2012_PD"
2014-09-30,-70.9433663113255,981.988430557439,-91.0417715884118,20.0984052770863,"PD",2012,"2012_PD"
2014-12-31,-137.562862215404,1115.90618802286,-169.007575506778,31.4447132913742,"PD",2012,"2012_PD"
2015-03-31,1.03475665403728,1165.14230001897,-51.6410836617778,52.675840315815,"PD",2012,"2012_PD"
