"MKT","ME","IA","ROE","EG","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","Factor","Type","max.quarter","lambda","CV.key","weighting","datetime","validation.error"
1.38691608228486,-1.1122764570385e-07,0.0164201307952697,0.00681651839274077,2.96468700361286,13.7355863708381,54,125,25,1,FALSE,TRUE,275.72,"ALL","DD",60,0.1,"ALL","FW",2020-03-14 23:36:47,13.7355863708381
2.44538890650477,2.21880609963967e-09,3.46560043816821e-05,1.53872232273182,-3.02454126570127e-10,12.1196841388737,109,348,51,1,FALSE,FALSE,756.411,"ALL","FOF",60,0.1,"ALL","FW",2020-03-14 23:47:43,12.1196841388737
1.48041504265942,-1.70781556426506e-08,1.98454803377542e-08,4.2135587388596,-1.09850539512677e-09,12.7628328473549,106,371,57,1,FALSE,TRUE,659.63,"ALL","INF",60,0.1,"ALL","FW",2020-03-14 23:51:36,12.7628328473549
1.2452963655593,0.00132606305551265,9.47799762452368e-09,1.29459227963105,8.87715896544098e-08,11.3267104099593,65,203,37,1,FALSE,TRUE,384.827,"ALL","MEZZ",60,0.1,"ALL","FW",2020-03-14 23:58:56,11.3267104099593
-0.29144174437701,4.70168727235963e-09,3.9316456958619e-09,7.81599525755277e-06,1.41373659607613e-08,13.3026346622318,143,479,74,1,FALSE,TRUE,907.092,"ALL","NATRES",60,0.1,"ALL","FW",2020-03-15 00:11:10,13.3026346622318
1.49482066610844,-4.38040757505346e-07,4.81217202038377e-07,0.846972594347313,1.90410458380501,13.8921634409877,65,134,25,1,FALSE,TRUE,360.931,"ALL","PD",60,0.1,"ALL","FW",2020-03-15 00:11:41,13.8921634409877
1.74077549003249,0.656588111141536,-2.26804007770488e-06,0.399814356788243,4.84406747075881e-07,17.1411773094951,51,76,15,1,FALSE,TRUE,400.246,"ALL","PE",60,0.1,"ALL","FW",2020-03-15 00:21:54,17.1411773094951
1,0,0,0,0,15.2640731988199,20,5,1,1,FALSE,TRUE,49.2420000000002,"ALL","RE",60,0.1,"ALL","FW",2020-03-15 00:18:29,15.2640731988199
2.34313485905467,1.44192701317881e-08,-3.13367855085957e-08,2.94789914529089,0.0155700418653255,12.6655600204409,71,122,22,1,FALSE,TRUE,300.35,"ALL","SEC",60,0.1,"ALL","FW",2020-03-15 00:21:06,12.6655600204409
2.57706295143592,-0.836594989859278,-6.18461078070233e-10,-1.64081140876323e-08,-2.706198266541e-09,14.071157791798,105,405,58,1,FALSE,TRUE,846.408,"ALL","VC",60,0.1,"ALL","FW",2020-03-15 00:42:50,14.071157791798
